Code,Year,Renewables (% equivalent primary energy)
NOR,2018,69.32386
NOR,2019,67.99019
NOR,2020,72.0769
NOR,2021,72.32895
NOR,2022,70.73992
NOR,2023,72.0911
OMN,1994,0.0
OMN,1995,0.0
OMN,1996,0.0
OMN,1997,0.0
OMN,1998,0.0
OMN,1999,0.0
PAK,1965,7.8989325
PAK,1966,7.8401723
PAK,1967,8.392018
PAK,1968,8.885178
PAK,1969,9.32975
PAK,1970,8.390381
PAK,1971,11.718862
PAK,1972,13.253896
PAK,1973,13.087776
PAK,1974,12.144385
PAK,1975,13.310854
PAK,1976,14.231518
PAK,1977,15.620377
PAK,1978,18.110392
PAK,1979,17.961803
PAK,1980,16.982367
PAK,1981,16.494284
PAK,1982,16.829153
PAK,1983,18.234488
PAK,1984,17.859364
PAK,1985,17.652674
PAK,1986,15.925442
PAK,1987,18.666111
PAK,1988,18.419365
PAK,1989,17.649538
PAK,1990,16.537376
PAK,1991,16.70148
PAK,1992,17.344547
PAK,1993,17.234846
PAK,1994,16.347654
PAK,1995,16.378126
PAK,1996,16.762867
PAK,1997,12.898634
PAK,1998,15.707119
PAK,1999,13.423369
PAK,2000,11.344158
PAK,2001,11.415049
PAK,2002,12.188603
PAK,2003,13.333744
PAK,2004,12.676343
PAK,2005,13.59751
PAK,2006,12.633493
PAK,2007,12.365368
PAK,2008,10.553453
PAK,2009,10.887298
PAK,2010,11.174603
PAK,2011,11.411278
PAK,2012,4.3177714
PAK,2013,11.522534
PAK,2014,11.4964
PAK,2015,11.174581
PAK,2016,18.06002
PAK,2017,9.591863
PAK,2018,9.339477
PAK,2019,10.928219
PAK,2020,11.878904
PAK,2021,10.295108
PAK,2022,10.746907
PAK,2023,12.158016
PER,1965,14.111191
PER,1966,12.449849
PER,1967,13.701914
PER,1968,14.438607
PER,1969,15.602732
PER,1970,14.4538965
PER,1971,17.671724
PER,1972,20.367374
PER,1973,19.269955
PER,1974,18.357449
PER,1975,18.165419
PER,1976,18.74816
PER,1977,19.299877
PER,1978,19.762915
PER,1979,20.380562
PER,1980,19.653427
PER,1981,21.26738
PER,1982,22.379803
PER,1983,24.702398
PER,1984,25.10971
PER,1985,27.571493
PER,1986,27.36942
PER,1987,27.023897
PER,1988,26.669767
PER,1989,29.208479
PER,1990,29.3326
PER,1991,32.41311
PER,1992,28.13108
PER,1993,31.19632
PER,1994,31.000927
PER,1995,29.034714
PER,1996,28.98498
PER,1997,29.360386
PER,1998,29.655834
PER,1999,30.457071
PER,2000,32.80372
PER,2001,35.784416
PER,2002,35.718193
PER,2003,36.943634
PER,2004,32.471977
PER,2005,32.167603
PER,2006,34.89119
PER,2007,31.920078
PER,2008,28.833765
PER,2009,29.686222
PER,2010,26.664782
PER,2011,25.767502
PER,2012,25.90535
PER,2013,26.089096
PER,2014,25.83989
PER,2015,25.96086
PER,2016,24.635092
PER,2017,28.8025
PER,2018,29.431831
PER,2019,29.259867
PER,2020,32.38074
PER,2021,29.827547
PER,2022,26.950771
PER,2023,26.3495
PHL,1994,15.584559
PHL,1995,13.865187
PHL,1996,14.195754
PHL,1997,12.731897
PHL,1998,13.421565
PHL,1999,17.445616
PHL,2000,18.21516
PHL,2001,16.7215
PHL,2002,16.281395
PHL,2003,16.082535
PHL,2004,16.661371
PHL,2005,16.062689
PHL,2006,18.680275
PHL,2007,16.622225
PHL,2008,17.630617
PHL,2009,17.189404
PHL,2010,14.867264
PHL,2011,16.133564
PHL,2012,16.406023
PHL,2013,14.824674
PHL,2014,14.025786
PHL,2015,13.544878
PHL,2016,13.032715
PHL,2017,12.544034
PHL,2018,12.185793
PHL,2019,11.25281
PHL,2020,11.994339
PHL,2021,12.277111
PHL,2022,12.353065
PHL,2023,11.991215
POL,1965,0.35209695
POL,1966,0.35020763
POL,1967,0.3647668
POL,1968,0.35622162
POL,1969,0.28452122
POL,1970,0.5491499
POL,1971,0.48687243
POL,1972,0.4683993
POL,1973,0.45816857
POL,1974,0.620982
POL,1975,0.5374193
POL,1976,0.4238295
POL,1977,0.49482882
POL,1978,0.46934918
POL,1979,0.42775407
POL,1980,0.5173495
POL,1981,0.5322904
POL,1982,0.39483663
POL,1983,0.44284835
POL,1984,0.3671588
POL,1985,0.4598646
POL,1986,0.38169914
POL,1987,0.3551029
POL,1988,0.36688256
POL,1989,0.34613898
POL,1990,0.36069712
POL,1991,0.37821314
POL,1992,0.42480853
POL,1993,0.40594903
POL,1994,0.4881243
POL,1995,0.52282447
POL,1996,0.5270424
POL,1997,0.55044067
POL,1998,0.6830108
POL,1999,0.6465405
POL,2000,0.6828024
POL,2001,0.820305
POL,2002,0.81965923
POL,2003,0.67546785
POL,2004,0.89124244
POL,2005,1.1357024
POL,2006,1.2500061
POL,2007,1.5729033
POL,2008,2.2196026
POL,2009,3.006513
POL,2010,3.4803138
POL,2011,4.07828
POL,2012,5.280956
POL,2013,5.21915
POL,2014,6.1203933
POL,2015,6.6168427
POL,2016,6.1215067
POL,2017,6.178931
POL,2018,5.8390436
POL,2019,6.975435
POL,2020,7.9619446
POL,2021,7.9004536
POL,2022,9.753634
POL,2023,12.153621
PRT,1996,18.589867
PRT,1997,16.506464
PRT,1998,15.056531
PRT,1999,9.0626745
PRT,2000,13.041931
PRT,2001,15.588595
PRT,2002,9.700443
PRT,2003,16.955765
PRT,2004,12.039919
PRT,2005,8.080094
PRT,2006,15.515364
PRT,2007,16.120733
PRT,2008,15.212746
PRT,2009,18.914309
PRT,2010,27.481777
PRT,2011,24.613186
PRT,2012,21.803562
PRT,2013,29.319233
PRT,2014,30.905666
PRT,2015,24.606659
PRT,2016,29.398247
PRT,2017,21.441797
PRT,2018,26.868528
PRT,2019,26.366737
PRT,2020,31.739735
PRT,2021,33.30672
PRT,2022,29.567095
PRT,2023,36.04341
ROU,1965,1.0662187
ROU,1966,1.0295304
ROU,1967,1.3156693
ROU,1968,1.3085219
ROU,1969,1.6154395
ROU,1970,1.8980381
ROU,1971,2.8985322
ROU,1972,4.4929147
ROU,1973,4.244083
ROU,1974,4.733459
ROU,1975,4.793049
ROU,1976,3.851948
ROU,1977,4.187206
ROU,1978,4.4158015
ROU,1979,4.625903
ROU,1980,5.1059155
ROU,1981,5.1341105
ROU,1982,4.8196645
ROU,1983,4.1099563
ROU,1984,4.670981
ROU,1985,5.2583566
ROU,1986,4.3782783
ROU,1987,4.377777
ROU,1988,5.6659927
ROU,1989,5.2358437
ROU,1990,4.590245
ROU,1991,6.907993
ROU,1992,6.2837853
ROU,1993,7.054651
ROU,1994,7.641243
ROU,1995,8.897041
ROU,1996,8.448901
ROU,1997,9.899969
ROU,1998,11.66559
ROU,1999,12.841183
ROU,2000,10.396162
ROU,2001,10.312889
ROU,2002,10.6151085
ROU,2003,8.716783
ROU,2004,10.400996
ROU,2005,12.57037
ROU,2006,11.17296
ROU,2007,10.141548
ROU,2008,10.890498
ROU,2009,11.198948
ROU,2010,14.56034
ROU,2011,11.572445
ROU,2012,10.943061
ROU,2013,15.251155
ROU,2014,18.369642
ROU,2015,19.063501
ROU,2016,19.769327
ROU,2017,17.551455
ROU,2018,18.607594
ROU,2019,18.112833
ROU,2020,18.934402
ROU,2021,18.965462
ROU,2022,18.557348
ROU,2023,21.853575
RUS,1985,4.942973
RUS,1986,4.9969373
RUS,1987,4.785533
RUS,1988,4.6569443
RUS,1989,4.6052628
RUS,1990,4.8983045
RUS,1991,5.0031915
RUS,1992,5.33678
RUS,1993,5.7802973
RUS,1994,6.3942966
RUS,1995,6.7691536
RUS,1996,6.157421
RUS,1997,6.6424475
RUS,1998,6.6997995
RUS,1999,6.699299
RUS,2000,6.7286224
RUS,2001,6.9759703
RUS,2002,6.4927287
RUS,2003,6.075377
RUS,2004,6.7542715
RUS,2005,6.60369
RUS,2006,6.309633
RUS,2007,6.371351
RUS,2008,5.8674455
RUS,2009,6.4854555
RUS,2010,5.9321156
RUS,2011,5.585331
RUS,2012,5.530701
RUS,2013,6.162879
RUS,2014,5.856428
RUS,2015,5.736873
RUS,2016,6.1516156
RUS,2017,6.105612
RUS,2018,6.037737
RUS,2019,6.198256
RUS,2020,7.0554256
RUS,2021,6.949851
RUS,2022,6.2413483
RUS,2023,6.3073745
SAU,1965,0.0
SAU,1966,0.0
SAU,1967,0.0
SAU,1968,0.0
SAU,1969,0.0
SAU,1970,0.0
SAU,1971,0.0
SAU,1972,0.0
SAU,1973,0.0
SAU,1974,0.0
SAU,1975,0.0
SAU,1976,0.0
SAU,1977,0.0
SAU,1978,0.0
SAU,1979,0.0
SAU,1980,0.0
SAU,1981,0.0
SAU,1982,0.0
SAU,1983,0.0
SAU,1984,0.0
SAU,1985,0.0
SAU,1986,0.0
SAU,1987,0.0
SAU,1988,0.0
SAU,1989,0.0
SAU,1990,0.0
SAU,1991,0.0
SAU,1992,0.0
SAU,1993,0.0
SAU,1994,0.0
SAU,1995,0.0
SAU,1996,0.0
SAU,1997,0.0
SAU,1998,0.0
SAU,1999,0.0
SAU,2000,0.0
SAU,2001,0.0
SAU,2002,0.0
SAU,2003,0.0
SAU,2004,0.0
SAU,2005,0.0
SAU,2006,0.0
SAU,2007,0.0
SAU,2008,8.0401885e-05
SAU,2009,7.712719e-05
SAU,2010,0.000463029
SAU,2011,0.0005816572
SAU,2012,0.0025898875
SAU,2013,0.00423848
SAU,2014,0.004239704
SAU,2015,0.0040422482
SAU,2016,0.0038626192
SAU,2017,0.005842626
SAU,2018,0.014015297
SAU,2019,0.01887056
SAU,2020,0.019380186
SAU,2021,0.07336859
SAU,2022,0.18877396
SAU,2023,0.46517056
SGP,1992,0.26192993
SGP,1993,0.23974904
SGP,1994,0.20962867
SGP,1995,0.20108198
SGP,1996,0.1992702
SGP,1997,0.18945949
SGP,1998,0.1868752
SGP,1999,0.1887619
SVK,1965,6.1526546
SVK,1966,5.695992
SVK,1967,4.855119
SVK,1968,4.0370173
SVK,1969,3.0090575
SVK,1970,4.1029906
SVK,1971,2.8729024
SVK,1972,2.8613744
SVK,1973,2.351841
SVK,1974,3.7575521
SVK,1975,3.2334025
SVK,1976,3.1432192
SVK,1977,3.5666406
SVK,1978,3.189221
SVK,1979,2.585242
SVK,1980,3.0467434
SVK,1981,2.6747828
SVK,1982,2.3736455
SVK,1983,2.5121584
SVK,1984,1.9794104
SVK,1985,2.611933
SVK,1986,2.0846355
SVK,1987,2.3514032
SVK,1988,2.125359
SVK,1989,2.34242
SVK,1990,2.2383957
SVK,1991,1.8738333
SVK,1992,2.679717
SVK,1993,4.882404
SVK,1994,6.225819
SVK,1995,6.879693
SVK,1996,5.9181104
SVK,1997,5.796413
SVK,1998,6.022059
SVK,1999,6.261234
SVK,2000,6.252774
SVK,2001,6.815716
SVK,2002,7.0188084
SVK,2003,4.7456207
SVK,2004,5.5366516
SVK,2005,5.972091
SVK,2006,6.4822927
SVK,2007,7.1685276
SVK,2008,6.5313497
SVK,2009,7.7517376
SVK,2010,8.702348
SVK,2011,7.831032
SVK,2012,8.70284
SVK,2013,9.72592
SVK,2014,10.567541
SVK,2015,10.290093
SVK,2016,10.975567
SVK,2017,10.268712
SVK,2018,9.377256
SVK,2019,10.941603
SVK,2020,11.446592
SVK,2021,10.579658
SVK,2022,10.010985
SVK,2023,11.760023
SVN,1990,12.717572
SVN,1991,15.401305
SVN,1992,15.633247
SVN,1993,13.4745865
SVN,1994,14.181858
SVN,1995,12.933575
SVN,1996,13.901845
SVN,1997,11.4578705
SVN,1998,12.754673
SVN,1999,14.103076
SVN,2000,14.733458
SVN,2001,13.841273
SVN,2002,12.2197
SVN,2003,11.173246
SVN,2004,14.313093
SVN,2005,12.02858
SVN,2006,12.332751
SVN,2007,11.394596
SVN,2008,13.356625
SVN,2009,16.37066
SVN,2010,15.943668
SVN,2011,13.359873
SVN,2012,15.410497
SVN,2013,18.234604
SVN,2014,22.357998
SVN,2015,16.322464
SVN,2016,17.403463
SVN,2017,15.219537
SVN,2018,18.022463
SVN,2019,18.17371
SVN,2020,20.58059
SVN,2021,20.394213
SVN,2022,16.556498
SVN,2023,24.549088
ZAF,1965,0.030886449
ZAF,1966,0.029866165
ZAF,1967,0.020714175
ZAF,1968,0.018117523
ZAF,1969,0.015396576
ZAF,1970,0.017539408
ZAF,1971,0.07294351
ZAF,1972,0.52579415
ZAF,1973,0.577211
ZAF,1974,0.6448366
ZAF,1975,0.59844273
ZAF,1976,0.96040404
ZAF,1977,0.9714049
ZAF,1978,0.96227163
ZAF,1979,0.5590492
ZAF,1980,0.45417184
ZAF,1981,0.65005094
ZAF,1982,0.37149048
ZAF,1983,0.21470517
ZAF,1984,0.18491054
ZAF,1985,0.20175484
ZAF,1986,0.5151001
ZAF,1987,0.505198
ZAF,1988,0.89705485
ZAF,1989,0.81933874
ZAF,1990,0.2900504
ZAF,1991,0.5727414
ZAF,1992,0.21651152
ZAF,1993,0.04210848
ZAF,1994,0.29699612
ZAF,1995,0.13997532
ZAF,1996,0.35900468
ZAF,1997,0.5707284
ZAF,1998,0.47630352
ZAF,1999,0.23447943
ZAF,2000,0.40555847
ZAF,2001,0.5403346
ZAF,2002,0.6958178
ZAF,2003,0.34200898
ZAF,2004,0.340497
ZAF,2005,0.40440947
ZAF,2006,0.73137957
ZAF,2007,0.7601123
ZAF,2008,0.3902271
ZAF,2009,0.40872985
ZAF,2010,0.32559687
ZAF,2011,0.73007625
ZAF,2012,0.3535202
ZAF,2013,0.40839744
ZAF,2014,0.8483203
ZAF,2015,1.3551667
ZAF,2016,1.5691502
ZAF,2017,2.2865977
ZAF,2018,2.4042408
ZAF,2019,2.3171031
ZAF,2020,2.7063918
ZAF,2021,3.4062326
ZAF,2022,3.808293
ZAF,2023,3.9379861
KOR,1986,1.3128163
KOR,1987,1.5100771
KOR,1988,0.677997
KOR,1989,0.9301871
KOR,1990,1.2995178
KOR,1991,0.85526127
KOR,1992,0.67404026
KOR,1993,0.83896816
KOR,1994,0.43198675
KOR,1995,0.51026386
KOR,1996,0.43619755
KOR,1997,0.40268743
KOR,1998,0.66056716
KOR,1999,0.5941213
KOR,2000,0.54236543
KOR,2001,0.31239682
KOR,2002,0.4188234
KOR,2003,0.5987888
KOR,2004,0.5348952
KOR,2005,0.45388284
KOR,2006,0.45052037
KOR,2007,0.50456274
KOR,2008,0.52959335
KOR,2009,0.5703038
KOR,2010,0.66277707
KOR,2011,0.7799186
KOR,2012,0.85641724
KOR,2013,1.1068002
KOR,2014,1.3296236
KOR,2015,1.5059777
KOR,2016,1.697326
KOR,2017,2.0170283
KOR,2018,2.5112455
KOR,2019,2.9624653
KOR,2020,3.6470644
KOR,2021,4.069307
KOR,2022,4.6026564
KOR,2023,4.7778306
ESP,1969,18.46006
ESP,1970,15.55932
ESP,1971,16.187815
ESP,1972,16.69035
ESP,1973,12.429852
ESP,1974,12.622828
ESP,1975,10.509173
ESP,1976,7.937402
ESP,1977,14.476511
ESP,1978,14.644488
ESP,1979,15.632555
ESP,1980,9.981172
ESP,1981,7.4071198
ESP,1982,8.885109
ESP,1983,8.936359
ESP,1984,10.203864
ESP,1985,10.242602
ESP,1986,8.501705
ESP,1987,8.477232
ESP,1988,10.430665
ESP,1989,5.5330205
ESP,1990,7.1988688
ESP,1991,7.4529076
ESP,1992,5.013249
ESP,1993,6.625087
ESP,1994,7.3138185
ESP,1995,5.938282
ESP,1996,9.653097
ESP,1997,8.328886
ESP,1998,7.947616
ESP,1999,5.6374245
ESP,2000,6.9646425
ESP,2001,9.178006
ESP,2002,6.3488426
ESP,2003,9.698218
ESP,2004,8.444597
ESP,2005,6.800817
ESP,2006,8.364842
ESP,2007,9.3278475
ESP,2008,10.477875
ESP,2009,13.524963
ESP,2010,17.252142
ESP,2011,16.013664
ESP,2012,16.591034
ESP,2013,20.175394
ESP,2014,20.319185
ESP,2015,17.742815
ESP,2016,18.941141
ESP,2017,16.00793
ESP,2018,18.693235
ESP,2019,17.812366
ESP,2020,22.833883
ESP,2021,23.206352
ESP,2022,21.746628
ESP,2023,24.918743
LKA,2007,16.628572
SWE,1985,31.184616
SWE,1986,26.016823
SWE,1987,31.165657
SWE,1988,31.078041
SWE,1989,32.67113
SWE,1990,34.2481
SWE,1991,30.05637
SWE,1992,34.67141
SWE,1993,35.202854
SWE,1994,28.023264
SWE,1995,31.378864
SWE,1996,24.635288
SWE,1997,31.72828
SWE,1998,32.71404
SWE,1999,32.12323
SWE,2000,37.866596
SWE,2001,35.34507
SWE,2002,32.206024
SWE,2003,28.300158
SWE,2004,30.319536
SWE,2005,35.004883
SWE,2006,32.864414
SWE,2007,35.20214
SWE,2008,37.133144
SWE,2009,39.755516
SWE,2010,38.4675
SWE,2011,39.769398
SWE,2012,43.459965
SWE,2013,39.280052
SWE,2014,40.778534
SWE,2015,46.67754
SWE,2016,41.982113
SWE,2017,42.70394
SWE,2018,42.643585
SWE,2019,44.814293
SWE,2020,52.19571
SWE,2021,51.12024
SWE,2022,53.49401
SWE,2023,53.890182
CHE,1968,39.6735
CHE,1969,36.701298
CHE,1970,34.634697
CHE,1971,33.697243
CHE,1972,28.542727
CHE,1973,28.314793
CHE,1974,31.026619
CHE,1975,34.594242
CHE,1976,29.04813
CHE,1977,35.28424
CHE,1978,32.514015
CHE,1979,30.90444
CHE,1980,32.37267
CHE,1981,34.29216
CHE,1982,35.782173
CHE,1983,33.554874
CHE,1984,29.559746
CHE,1985,29.632399
CHE,1986,29.059496
CHE,1987,30.830393
CHE,1988,31.572079
CHE,1989,28.203419
CHE,1990,26.992222
CHE,1991,28.26373
CHE,1992,28.394741
CHE,1993,31.083033
CHE,1994,32.318325
CHE,1995,30.77135
CHE,1996,26.179207
CHE,1997,28.932562
CHE,1998,28.326654
CHE,1999,32.331287
CHE,2000,30.638754
CHE,2001,31.92899
CHE,2002,29.157335
CHE,2003,28.98333
CHE,2004,28.126806
CHE,2005,27.23591
CHE,2006,26.256657
CHE,2007,29.21831
CHE,2008,29.095587
CHE,2009,29.297272
CHE,2010,29.107452
CHE,2011,28.232935
CHE,2012,31.610807
CHE,2013,31.100544
CHE,2014,32.28236
CHE,2015,33.313087
CHE,2016,32.569138
CHE,2017,32.465992
CHE,2018,32.574883
CHE,2019,33.7412
CHE,2020,36.92606
CHE,2021,37.471905
CHE,2022,33.011185
CHE,2023,38.325344
TWN,1965,10.868428
TWN,1966,10.4390545
TWN,1967,9.467523
TWN,1968,12.089816
TWN,1969,9.123023
TWN,1970,7.867682
TWN,1971,6.7593374
TWN,1972,7.442085
TWN,1973,5.9530554
TWN,1974,8.604859
TWN,1975,8.733823
TWN,1976,5.838051
TWN,1977,4.998222
TWN,1978,5.2226787
TWN,1979,4.524598
TWN,1980,2.7495987
TWN,1981,4.8077273
TWN,1982,4.304236
TWN,1983,4.0560927
TWN,1984,3.4182067
TWN,1985,4.4680967
TWN,1986,4.1947074
TWN,1987,3.4817696
TWN,1988,2.6748216
TWN,1989,2.736456
TWN,1990,3.345187
TWN,1991,1.9716797
TWN,1992,3.0831385
TWN,1993,1.8578914
TWN,1994,2.1436455
TWN,1995,1.9853132
TWN,1996,1.9055545
TWN,1997,1.9934552
TWN,1998,2.2215405
TWN,1999,1.817042
TWN,2000,1.6483757
TWN,2001,1.8225925
TWN,2002,1.2102954
TWN,2003,1.2684549
TWN,2004,1.2759916
TWN,2005,1.47551
TWN,2006,1.4780668
TWN,2007,1.6003758
TWN,2008,1.5864115
TWN,2009,1.537331
TWN,2010,1.6071767
TWN,2011,1.6819066
TWN,2012,2.0682995
TWN,2013,2.0622258
TWN,2014,1.7704613
TWN,2015,1.8474195
TWN,2016,2.2776983
TWN,2017,2.1995304
TWN,2018,2.197746
TWN,2019,2.7456474
TWN,2020,2.810497
TWN,2021,3.0803084
TWN,2022,4.450351
TWN,2023,5.256892
THA,1981,6.015194
THA,1982,7.5709677
THA,1983,6.5891347
THA,1984,6.626251
THA,1985,5.7355323
THA,1986,8.078776
THA,1987,5.196648
THA,1988,4.263988
THA,1989,5.438049
THA,1990,4.116739
THA,1991,3.436168
THA,1992,2.8941948
THA,1993,2.2228856
THA,1994,2.4196477
THA,1995,3.2436836
THA,1996,3.160441
THA,1997,2.977457
THA,1998,2.3754423
THA,1999,1.609163
THA,2000,2.5755086
THA,2001,2.5723314
THA,2002,2.8190806
THA,2003,2.7241347
THA,2004,2.31644
THA,2005,2.2147255
THA,2006,2.8646533
THA,2007,2.9673934
THA,2008,2.983218
THA,2009,3.0957634
THA,2010,2.8453703
THA,2011,3.5703893
THA,2012,3.914373
THA,2013,3.9144244
THA,2014,4.358339
THA,2015,4.308386
THA,2016,4.739767
THA,2017,5.4690447
THA,2018,6.566889
THA,2019,7.1565943
THA,2020,7.181275
THA,2021,7.2292643
THA,2022,7.4562526
THA,2023,7.842765
TTO,2010,0.005239244
TTO,2011,0.005274642
TTO,2012,0.0075587654
TTO,2013,0.0074258316
TTO,2014,0.0073731267
TTO,2015,0.0076000914
TTO,2016,0.008553222
TTO,2017,0.008039129
TTO,2018,0.008528726
TTO,2019,0.008446584
TTO,2020,0.009700671
TTO,2021,0.009454084
TTO,2022,0.009423289
TTO,2023,0.009916642
TUR,1982,12.745108
TUR,1983,9.873128
TUR,1984,11.116493
TUR,1985,9.229306
TUR,1986,8.374288
TUR,1987,11.513276
TUR,1988,16.268532
TUR,1989,10.282754
TUR,1990,12.234772
TUR,1991,11.764814
TUR,1992,13.090732
TUR,1993,15.382831
TUR,1994,14.315046
TUR,1995,14.934052
TUR,1996,15.553352
TUR,1997,14.675053
TUR,1998,15.155853
TUR,1999,12.764666
TUR,2000,10.6712265
TUR,2001,9.121996
TUR,2002,11.541792
TUR,2003,11.340968
TUR,2004,13.70488
TUR,2005,11.425879
TUR,2006,11.485484
TUR,2007,8.79651
TUR,2008,8.238272
TUR,2009,8.941267
TUR,2010,12.350974
TUR,2011,12.007149
TUR,2012,12.655518
TUR,2013,13.686602
TUR,2014,9.931703
TUR,2015,14.269203
TUR,2016,14.563656
TUR,2017,13.09042
TUR,2018,14.5953
TUR,2019,19.008345
TUR,2020,18.64845
TUR,2021,16.09926
TUR,2022,18.482664
TUR,2023,18.701162
TKM,1985,0.0061989655
TKM,1986,0.0049806866
TKM,1987,0.005006666
TKM,1988,0.004972991
TKM,1989,0.004839843
TKM,1990,0.005509647
TKM,1991,0.0060665007
TKM,1992,0.0090138875
TKM,1993,0.0115940925
TKM,1994,0.008723008
TKM,1995,0.011343591
TKM,1996,0.009367659
OWID_USS,1965,3.4813333
OWID_USS,1966,3.6910224
OWID_USS,1967,3.3877106
OWID_USS,1968,3.8358662
OWID_USS,1969,4.0588303
OWID_USS,1970,4.17463
OWID_USS,1971,4.0343986
OWID_USS,1972,3.7416914
OWID_USS,1973,3.5433114
OWID_USS,1974,3.623434
OWID_USS,1975,3.2949784
OWID_USS,1976,3.4166834
OWID_USS,1977,3.5416842
OWID_USS,1978,3.918541
OWID_USS,1979,3.8662984
OWID_USS,1980,4.043397
OWID_USS,1981,4.019434
OWID_USS,1982,3.6683857
OWID_USS,1983,3.7095654
OWID_USS,1984,4.0228815
UKR,1985,1.1391944
UKR,1986,1.1281002
UKR,1987,0.994602
UKR,1988,1.2357122
UKR,1989,1.0963215
UKR,1990,0.9731685
UKR,1991,1.1563051
UKR,1992,0.92114043
UKR,1993,1.4715108
UKR,1994,1.8900635
UKR,1995,1.5910708
UKR,1996,1.4804908
UKR,1997,1.7526176
UKR,1998,2.9008694
UKR,1999,2.680325
UKR,2000,2.1038003
UKR,2001,2.264666
UKR,2002,1.8132339
UKR,2003,1.6885976
UKR,2004,2.1416073
UKR,2005,2.2117321
UKR,2006,2.263283
UKR,2007,1.8360311
UKR,2008,2.1330001
UKR,2009,2.5476246
UKR,2010,2.6100597
UKR,2011,2.0985289
UKR,2012,2.1388652
UKR,2013,3.0470593
UKR,2014,2.3241148
UKR,2015,1.9526479
UKR,2016,2.4077792
UKR,2017,3.02883
UKR,2018,3.4624233
UKR,2019,3.39375
UKR,2020,4.9567018
UKR,2021,6.1698413
UKR,2022,7.671234
UKR,2023,8.788312
GBR,1965,0.5887872
GBR,1966,0.5762794
GBR,1967,0.6204281
GBR,1968,0.4564072
GBR,1969,0.385314
GBR,1970,0.52578115
GBR,1971,0.39834362
GBR,1972,0.39256626
GBR,1973,0.4255182
GBR,1974,0.47520927
GBR,1975,0.47519854
GBR,1976,0.55030495
GBR,1977,0.47088918
GBR,1978,0.4820574
GBR,1979,0.48675352
GBR,1980,0.49102554
GBR,1981,0.5643997
GBR,1982,0.58695453
GBR,1983,0.58459073
GBR,1984,0.58497405
GBR,1985,0.48920336
GBR,1986,0.57397145
GBR,1987,0.5047145
GBR,1988,0.58119524
GBR,1989,0.56762445
GBR,1990,0.68011796
GBR,1991,0.6104344
GBR,1992,0.7424993
GBR,1993,0.6676498
GBR,1994,0.82537466
GBR,1995,0.7896188
GBR,1996,0.6443789
GBR,1997,0.825345
GBR,1998,0.9880291
GBR,1999,1.1079069
GBR,2000,1.1347202
GBR,2001,1.0847902
GBR,2002,1.2882673
GBR,2003,1.2366321
GBR,2004,1.6069714
GBR,2005,1.9288653
GBR,2006,2.121895
GBR,2007,2.4230275
GBR,2008,2.91075
GBR,2009,3.5491805
GBR,2010,3.6713443
GBR,2011,4.9210544
GBR,2012,5.4681044
GBR,2013,6.9561815
GBR,2014,8.871645
GBR,2015,10.9549675
GBR,2016,11.083126
GBR,2017,12.93447
GBR,2018,14.486315
GBR,2019,16.16805
GBR,2020,19.939514
GBR,2021,18.11021
GBR,2022,19.61384
GBR,2023,20.520597
USA,1965,4.36887
USA,1966,4.1714015
USA,1967,4.542216
USA,1968,4.330974
USA,1969,4.598879
USA,1970,4.4008036
USA,1971,4.614475
USA,1972,4.5260477
USA,1973,4.35476
USA,1974,4.9028654
USA,1975,5.0069757
USA,1976,4.5527077
USA,1977,3.549314
USA,1978,4.3275704
USA,1979,4.2914057
USA,1980,4.4192214
USA,1981,4.336748
USA,1982,5.256712
USA,1983,5.684815
USA,1984,5.334361
USA,1985,4.7657766
USA,1986,4.898491
USA,1987,4.2149115
USA,1988,3.6650505
USA,1989,4.3017926
USA,1990,4.7241364
USA,1991,4.723572
USA,1992,4.260531
USA,1993,4.5701666
USA,1994,4.2541485
USA,1995,4.761651
USA,1996,5.017779
USA,1997,5.114446
USA,1998,4.6955967
USA,1999,4.583457
USA,2000,4.0272355
USA,2001,3.4206345
USA,2002,4.0155954
USA,2003,4.179569
USA,2004,4.101272
USA,2005,4.2188497
USA,2006,4.6785374
USA,2007,4.372536
USA,2008,5.004221
USA,2009,5.798852
USA,2010,5.8401756
USA,2011,6.8965087
USA,2012,6.8864713
USA,2013,7.1343727
USA,2014,7.2629757
USA,2015,7.468629
USA,2016,8.28383
USA,2017,9.080356
USA,2018,8.962757
USA,2019,9.312867
USA,2020,10.519768
USA,2021,10.502109
USA,2022,11.292717
USA,2023,11.655809
UZB,1985,3.4460564
UZB,1986,2.9860458
UZB,1987,4.200674
UZB,1988,4.415101
UZB,1989,3.2768686
UZB,1990,3.7827215
UZB,1991,3.4819372
UZB,1992,3.825006
UZB,1993,4.2988195
UZB,1994,4.2269073
UZB,1995,3.6094108
UZB,1996,3.6952722
UZB,1997,3.2977636
UZB,1998,3.2858868
UZB,1999,2.8960893
UZB,2000,2.9226165
UZB,2001,2.9651184
UZB,2002,2.954397
UZB,2003,3.7512069
UZB,2004,3.3663533
UZB,2005,3.5051875
UZB,2006,3.1717825
UZB,2007,3.276898
UZB,2008,2.3529656
UZB,2009,3.4526958
UZB,2010,4.3210754
UZB,2011,2.8693686
UZB,2012,3.2125452
UZB,2013,3.1400707
UZB,2014,2.9529066
UZB,2015,3.0095983
UZB,2016,3.5177083
UZB,2017,3.947353
UZB,2018,2.8922515
UZB,2019,3.1530242
